,DCIS_Pro mean value,DCIS_Pure mean value,FC(DCIS_Pro vs DCIS_Pure),ranksums p value,adjusted ranksums p value
VPS36,6.325225509767441,2.3107045993,2.7373579087883373,1.6502745547588004e-10,8.749666237340006e-10
GLOD4,9.542491116023255,11.889593710533335,0.8025918587587468,0.46613951330799286,0.5062867701307326
ZBTB7B,6.238438073046511,2.7883537944666665,2.23731941241687,1.9957599359370603e-06,4.60158671236984e-06
ST8SIA3,9.469862082953489,3.4000543012666666,2.785209071344995,3.9504014710223515e-09,1.4777929896133871e-08
GMNN,3.9247104558139534,2.1332897793,1.8397455863224428,5.088665522262582e-07,1.2815307345140243e-06
FAM135B,2.559299834744186,2.766688105666667,0.9250409648641952,0.5750730514000788,0.6133817762696633
TXNDC12,8.089572253930232,4.5373497011333335,1.7828848968616258,1.5060592604134434e-05,3.0896690312783996e-05
ATL1,3.030957216976744,4.183635871266667,0.7244792114422401,0.0010194909935672873,0.001677060486291854
CALHM2,9.450309954953488,2.6189999107333337,3.608365894257458,6.804883278976411e-12,6.433439526264006e-11
RPS27L,23.396530554186047,13.3268835346,1.7555890312572078,1.6670199812220258e-05,3.3988586175129466e-05
SSUH2,2.626497883023256,1.5939597645666665,1.6477817956322725,0.017457562091466337,0.02459013569220759
YARS2,27.953521670465115,4.245619460233333,6.5840855338760935,4.770305427572316e-13,1.3025822461481415e-11
MRPL4,9.610306874976745,6.687245174666667,1.437109994319265,0.0006533951436864975,0.0010988820122905614
APIP,3.4323612904883722,2.4740964371333334,1.3873191194056096,0.0005312524596731817,0.0009030167407990509
TMX2,10.199327850209302,3.966290285,2.571503121892477,5.973211336357972e-05,0.00011403131712934605
NDUFA13,3.387877543325581,3.613399803966667,0.9375872383693841,0.9196240791817419,0.9297385426511761
MRPS7,3.8701410534883722,2.6234690650333334,1.4751998051248982,9.985108269905064e-06,2.0963506754331503e-05
POLR1D,66.47663421860466,2.465818978333333,26.959251592562868,4.770305427572316e-13,1.3025822461481415e-11
KLHL5,39.49015830167442,2.7067742341999996,14.589380156910622,2.3521596245428996e-11,1.6686008233798283e-10
SEPSECS,11.18874656788372,2.3554020932666666,4.750249055084366,1.4827929550296067e-11,1.1381256388730768e-10
SIDT2,1.129105147139535,0.2195001879,5.143982599477014,0.07648041313428643,0.09760095542494578
SCCPDH,20.004382056023257,23.5989713241,0.8476802561132893,0.3129398132850407,0.3529565090484468
SH3GLB1,4.809457829883721,3.994720765133333,1.2039534457230565,0.06761822511530524,0.08750627572168965
NDUFAF1,4.6349529379767445,1.8262945523333334,2.5378999965010998,6.784916863919875e-11,4.0457618767703546e-10
PHF20L1,4.260479119488372,4.372057035466667,0.974479309150553,0.1301250591494386,0.16008854934784192
TFB1M,6.009887274534884,1.7525477845,3.4292287649374984,1.7757283096646698e-10,9.327310938785953e-10
METTL9,4.3160669252558135,3.1118733104666663,1.386967429149152,0.0006270522101315031,0.001057959937460925
KMT5B,1.9868754631162793,3.4563183705333334,0.5748531385462882,0.5750730514000788,0.6133817762696633
TRAPPC12,5.761811221860465,3.4667263052333337,1.662032336721389,0.0003480897939374001,0.0006044727626824613
MRPS2,2.094594405604651,2.611845290533333,0.8019596004390211,0.9642287269299716,0.9682262532393022
UTP11,12.788832149302326,2.4696058506333336,5.178491193654491,2.3521596245428996e-11,1.6686008233798283e-10
SBDS,7.200629152302326,3.2774363020666666,2.1970309988211807,0.0004492366416438028,0.000769867690346225
RPL26L1,4.435316549767442,4.6592356621,0.9519408056231192,0.1821323476361436,0.21330551021413122
COMMD2,2.080252667883721,2.7125678443333334,0.7668942445916901,0.2919194170221646,0.33098516750937806
ZNF706,3.8819963816976744,2.7002987958333335,1.437617343564996,5.4302986427542015e-05,0.0001042144723805639
GOLGA7,3.9068102904651165,2.4310538449666668,1.6070439157708925,4.525233314524941e-06,9.935328798033968e-06
NAA20,3.441568119465116,2.9563203973666665,1.1641390840217056,0.8225718383335933,0.8436931962850238
PHF11,4.422730862767442,3.095083386066667,1.4289537020803802,0.0001578288657023519,0.0002856494676494114
KCTD3,3.4551261002093026,2.4108418423333333,1.4331616614324474,0.0006017001549722357,0.0010181129590509364
CEP83,17.41739289,12.827675422033334,1.357798066833152,0.04475676557472826,0.05943807536159953
IRAK4,5.326245488906976,2.0228008289666666,2.6331042644608025,7.959779439727452e-12,7.057424431772294e-11
RNFT1,16.999551110953487,5.519713130933334,3.0797888781004485,7.851486159544629e-08,2.271200517696521e-07
COPS4,35.9693777552093,2.9282757240999997,12.283466839948764,6.630834860286141e-13,1.3106205846257285e-11
CHCHD2,16.48494499244186,7.010286883833333,2.351536430050868,0.00022538422151775113,0.00039994625376664315
DYNC1LI1,3.237759101255814,3.2319215223666666,1.0018062254447542,0.36974376758768146,0.4108593176245581
A4GNT,3.1184767946046508,3.2651722857,0.9550726643926846,0.08423317258623782,0.10655894383132174
ING4,3.9559371687209306,2.7870265669333336,1.4194113596390263,0.00929077705036945,0.013660432358025386
SDF4,10.162598846302325,6.264261981733333,1.6223138297754136,0.008144677817354786,0.012070671990580484
MRTO4,4.991994096255814,5.067142441733334,0.985169482338094,0.2970833836788018,0.3364651786205624
SERPINA10,5.188686138744186,2.9037271075333333,1.7869055688059772,0.0001258323014931637,0.00023061194913333955
ZNF580,7.365750312674419,4.3022842294000005,1.7120557173652033,0.0011942734519288457,0.0019494457213288677
VPS28,0.5110803776046512,4.1560011234,0.12297407109133295,2.50292604717412e-07,6.62712971609056e-07
DBR1,8.612803357744186,3.1538399152000003,2.730894271530585,0.000120214733437702,0.000221006821388662
DCTN4,12.809723271813953,3.8928453607,3.290581074998198,1.0085183347974013e-08,3.458975336181962e-08
AADAT,8.73625963172093,4.2299681789,2.0653251424678065,1.785703609800624e-06,4.154933117100903e-06
MYO15A,2.7554317858139536,2.7174404387333335,1.0139805629367644,0.13299461187868455,0.16340806688596887
HSD17B14,18.046779602093025,8.196273941833333,2.2018272851988576,0.1784863657950686,0.2092925117703029
TUBD1,3.8911271774186047,3.4137598663333337,1.1398362303667258,0.3462944811041896,0.3870006948270711
TUBE1,2.601173907674419,1.9725993422333334,1.318652932698146,0.5598800186824348,0.5985992996829647
HAO2,3.940321075023256,7.130875576933334,0.5525718451418851,0.038060293992373644,0.05121809912952019
DCXR,14.180256058534882,17.179528256333334,0.8254159163716993,0.12730379266214137,0.15676931419833873
GPN3,7.443682789906976,19.901629857200003,0.37402377811855464,0.15774346554721286,0.19012390002843216
CRBN,5.597461201488372,2.453714230666667,2.281219683829098,2.1787272894490737e-11,1.5652165588372608e-10
TCEAL9,9.409265796093024,2.7021174067,3.482182444316595,1.7045089757360378e-08,5.5921527544089874e-08
RSL24D1,4.879682332232559,3.848495643866667,1.2679453957572462,0.02642150068849485,0.03634415207840466
HERC5,3.889506672488372,2.0060687391,1.9388700878880927,2.7780598775237185e-06,6.262433988939935e-06
IPO11,5.059019770046512,6.1560632388666665,0.8217946394874721,0.5674521845102127,0.606100579829297
RAPGEFL1,4.951087628465117,1.7415906160333334,2.84285387328382,2.3775170390362667e-10,1.207272296128266e-09
CPA4,3.8810679116976745,2.226659583066667,1.7430001160538753,8.106820348011296e-06,1.7231086737749597e-05
ZDHHC2,1.8706327196976746,0.0124433723,150.33165243297225,0.012410299955739404,0.017982030863605315
DDX47,6.614786988046512,2.3415734963666663,2.8249324645630103,1.7301749684630328e-11,1.296696455981209e-10
NUSAP1,1.6307361016279072,2.4445472228333336,0.6670912659800513,0.036026461704200714,0.048622658689580635
ACP6,1.6933858098837211,4.966468463266667,0.3409637698111761,1.688810476376749e-06,3.937289390226557e-06
GP6,2.3272104087906977,0.7893299206333334,2.94833674482201,0.7706614003414975,0.7968775704960975
DUSP13,3.0550750484186047,0.0124433723,245.51825459876378,0.0011481547136474957,0.0018779818603866585
LUZP4,4.727767539627907,1.3784087720333333,3.4298733696056147,7.299360134820619e-06,1.5595202505912605e-05
ZNF219,3.7843422654418606,5.240246696433333,0.7221687230903835,0.41308886264352185,0.4538029485296976
ELOA2,23.253557531000002,2.650543144333333,8.773129228518465,4.770305427572316e-13,1.3025822461481415e-11
COPZ2,9.667828254953488,7.286858546,1.3267484463878445,0.0008686482192613393,0.001439789613046793
GLTP,6.517480218093024,1.4799795189666667,4.40376379170678,8.628104208231228e-10,3.7170028829305565e-09
PHF20,1.173409608976744,2.1900660376,0.5357873182046299,0.47996999296130427,0.5200498560389506
EMC4,7.8847655850465115,8.798998298166667,0.8960980918349941,0.5827419684894299,0.6208238286099428
HGH1,4.570407752232558,3.5605581900666667,1.2836211369844186,0.04596425836344997,0.06094088264557157
MZB1,54.53079936681395,42.80209302393334,1.274021794595941,0.9642287269299716,0.9682262532393022
PAIP2,2.407435575,2.7029867566666668,0.8906575546706926,0.00023552270992771338,0.0004172577534874003
PDZD11,3.4084110358372093,3.125670680633333,1.0904574998753824,0.5300908077965105,0.5698242787014409
NT5C3A,4.805816103023256,3.3684758742666667,1.4267034357399115,0.11649225257988607,0.14421185154279423
FAM178B,6.685757673953489,2.424091785,2.7580464218905347,6.3309096823841225e-09,2.2555066739084597e-08
MRPL37,9.039814689697675,2.1904294570666663,4.126959971495008,1.3493985080783097e-06,3.1883666514039836e-06
MRPL30,72.75619735346513,5.970225518,12.186507383030673,1.0060508054174005e-11,8.347650483884782e-11
MRPL27,4.073201384139535,3.8591259674,1.0554725133483436,0.13591291040339593,0.1667386316003713
UBAP1,3.780521296813953,2.5688995197,1.4716501240404485,0.00011483423102308022,0.00021170176769133516
BET1L,5.677961144418605,4.1188888251,1.3785176987098584,0.014072397964285489,0.02026908821380331
MAPKAPK5-AS1,13.949079128372093,0.45540721823333336,30.629903457580056,0.008700876480451487,0.012850045897716728
C1RL,2.8891763925348837,2.9228676957333333,0.9884732027906598,0.6619193221216304,0.6948900540938396
GOLM1,9.367287223069766,5.204001058033333,1.800016394810227,0.0013430963928255891,0.0021816380517485274
TLR7,3.3214513641395347,2.6629097560666666,1.2473015116537736,0.0179953072059562,0.02528456654288081
RASL12,0.403878036255814,0.0124433723,32.45728139596161,0.7281635496735381,0.758019348101277
RXFP3,54.66944237634884,69.55975708123333,0.7859349237304657,0.011280302879213232,0.01642738515307451
ERGIC2,17.086067866348838,5.689777325766667,3.002941396137428,1.0085183347974013e-08,3.458975336181962e-08
PCDH12,6.510590910697674,2.1297738510666666,3.056940016160372,0.0008343167586399073,0.001385745011438592
ECSIT,28.812179242,2.699438262366667,10.673398107923246,6.107917705201362e-13,1.3106205846257285e-11
SLC15A3,2.614016493325581,0.7802657598666667,3.350161736909062,0.18583327965243668,0.2173229624629469
BPIFA1,1.6665134690232557,0.6899793381333333,2.4153092374212726,0.10164300492847061,0.12698302048497898
THEG,4.265302958418605,2.9011587181,1.470206690798357,0.006439970190447151,0.00968248153867702
FKBP11,13.27004004839535,4.1975471035666665,3.1613796631656053,0.0005095322818567239,0.0008678371569206106
ZDHHC3,8.115469686581395,1.8378871282,4.415651843935361,6.804883278976411e-12,6.433439526264006e-11
FAM13B,91.01776445765115,3.2176753246333334,28.286808106726237,2.4892834552205676e-06,5.65490192693325e-06
FAM53C,5.806929560767442,2.1714171451333333,2.6742579489077736,1.2861168189554342e-07,3.589693898013713e-07
TLR8,3.2197167226976746,2.9831124515,1.07931456659594,0.0015681830034125206,0.00252868059273715
GASK1B,5.923499748372093,3.5811169770666664,1.6540927834264991,0.0007387276774548609,0.0012359918454258468
MRPL35,3.8932108519767445,2.3597372091666666,1.6498493293461347,3.0348761715161616e-05,5.9993749839571334e-05
WAC,5.676192846674419,2.4557136579,2.311422925231603,9.142610350319892e-11,5.230862067324005e-10
AHSP,4.654441240627907,2.5030867675333335,1.85948058253475,2.0903511610706564e-07,5.597870896240285e-07
ARL6IP4,2.0872195030930234,2.9931674104333337,0.6973280197484335,0.04129368080410923,0.05515100878686238
SPTBN5,5.572875841395349,2.2349898463666666,2.4934680801592677,2.2875003223758794e-09,8.989175230268747e-09
NGRN,3.3922926553023256,10.573487248466668,0.32083007011658,0.14189756004310744,0.1734808804340819
DACT1,2.821055347465116,2.3597347541,1.1954968000380461,0.0002685656526085729,0.0004728329633268967
CRNKL1,6.516103290325582,2.898094283433333,2.248409697218699,3.462827592950641e-08,1.0698377453094519e-07
FZR1,7.785707081953489,1.4834561562666666,5.248356716889668,1.9957599359370603e-06,4.60158671236984e-06
KRT76,4.129238742,2.216422681933333,1.8630195294690646,3.6912002983962775e-09,1.3866082066279863e-08
CDC40,3.428596933604651,5.980922907899999,0.573255496919369,3.17696543987799e-07,8.254267946040907e-07
CHST15,3.8717378391860464,1.8324920259666666,2.1128265685869208,1.496026671521788e-08,4.970143910461782e-08
UBR5,17.431624211418605,2.3008846457333334,7.576053081906169,4.770305427572316e-13,1.3025822461481415e-11
POP5,4.3336134548604655,2.912073459533333,1.4881538927781506,0.286816110474991,0.3255617815768718
POMP,11.67123615927907,5.560103431033332,2.0991041451022068,5.0367639949093985e-06,1.0993560549037693e-05
TMA7,0.06170874918604652,2.018960646533333,0.030564612188951703,0.00296678875658432,0.0046378680090892474
UCHL5,4.49667256255814,9.030585701433333,0.4979380863241715,1.2861168189554342e-07,3.589693898013713e-07
ANGPT4,13.574483213116281,2.6351934325000004,5.151228386387639,2.427030088925922e-12,3.060665465034764e-11
CSAD,6.698797679558139,4.248354292666667,1.576798265418053,0.18958951781134714,0.22144415586982136
ATP6V1D,2.8791871683255814,3.2720412403666668,0.8799360878480059,1.0,1.0
EIF3L,4.359752171744186,10.0120341764,0.43545118753398127,1.3142303461960433e-09,5.452376523274993e-09
TRPV2,4.221541330302326,2.4758660451666668,1.7050766290621941,2.6571646644694473e-07,6.993045121617678e-07
TRAPPC4,9.50526805927907,4.712663998599999,2.0169628180797146,1.2289969123134377e-08,4.147117179343376e-08
PPME1,8.50967475444186,5.291950005233334,1.6080414112050272,0.00010474733676940683,0.00019425615116241843
NOL7,4.081278134302325,3.347149822,1.2193293851016405,0.3879628280505817,0.4294156965924725
HEMK1,3.8643084434186044,2.7191812343,1.421129417441495,0.002291145518204097,0.003626617164136547
BIN2,3.351306402767442,5.8577033036333335,0.5721195200666345,0.00036331568185474916,0.0006299095545303509
ACTL6B,4.143382006232558,2.216582011466667,1.8692662778991729,5.176108440229528e-09,1.8863682514798753e-08
PRKAG2,2.997573183232558,0.1151237613,26.03783223709316,0.0009796599581933275,0.0016146717759853084
POLK,8.894474792767442,3.8363785165,2.318456000760331,7.208231908472232e-07,1.7780538424083057e-06
ZNF107,3.872438763558139,2.154297081733333,1.797541665164584,0.0002929570261820224,0.0005134655711591409
SNX9,6.1418021818139525,8.7993164828,0.6979862803911323,0.0003059166973064999,0.0005347671994730075
ANAPC5,6.021512095534884,2.0335700187,2.961054716662402,4.236963987803747e-10,2.0197386282379686e-09
ANAPC7,2.805327758465116,2.7847135907666667,1.0074026168316916,0.544884311713401,0.5844502820494015
FAM8A1,1.5120160969302328,1.1210008968333334,1.3488089984597347,0.40671864473196984,0.4475136861815062
YTHDF2,44.44251633488372,3.0242726674,14.695274276671434,4.770305427572316e-13,1.3025822461481415e-11
IP6K2,2.597184656627907,1.3051145299,1.9900051659273976,0.002378145494775652,0.0037577013673792763
PCYOX1,4.346562219325581,5.221660521833333,0.8324099587001678,0.46613951330799286,0.5062867701307326
LCMT1,6.823524224883721,4.724979144900001,1.4441384851928556,0.003819765510624435,0.005894599709407185
GULP1,5.245811976302326,2.0495303554666666,2.5595190441118807,3.943439894114488e-10,1.895211002969857e-09
REV1,3.216202840627907,2.9513409702333333,1.089742890796394,0.04846167234217042,0.064084986417296
LIMA1,11.971995721674418,19.23779554353333,0.6223164028634628,0.4730269361437246,0.513219426807245
ISYNA1,10.803845588418604,8.016191239466666,1.3477529746580006,0.07836185069781175,0.09976000999481974
HSD17B7,8.696314438139535,2.8650815048333333,3.035276456697316,1.7757283096646698e-10,9.327310938785953e-10
ANKFY1,17.27813575132558,9.6533421702,1.789860490459296,0.00017265587185903545,0.0003109354359373329
NOP16,4.954072422604651,2.502119812633333,1.9799501197309903,8.306406289653156e-05,0.00015609292312046492
RTCB,66.10488246255814,24.615797336933333,2.68546582333837,7.877969308108193e-11,4.598696774002407e-10
CTDSPL2,25.410921648837206,3.380991926,7.515818494988387,9.306088309416143e-12,7.919776994611318e-11
NELFCD,6.645504725976744,3.8800804824333333,1.7127234231515522,0.06115262806806639,0.07954376879129019
HIKESHI,2.7969168791627905,8.166537031366667,0.3424850543651704,0.0179953072059562,0.02528456654288081
TRMT112,6.190824026465116,6.645703677833334,0.9315528236858555,0.26220623468425097,0.29961097312018764
UFC1,12.205332605069769,11.127542183833333,1.09685790477634,0.7878634812925829,0.8126822727670873
RTF2,4.206917685930232,1.9437652118,2.1643137043462506,4.7558777719861585e-08,1.4268568407930947e-07
DTL,4.285067768023255,2.8966484941,1.4793192121002043,9.439633270366919e-09,3.258809141912417e-08
NCKIPSD,9.942713064348837,7.646891208733334,1.3002294387284468,0.0024681602962169247,0.00389147116759393
LARS1,10.200493010697675,25.154266911766666,0.4055174037262874,1.005865802855261e-07,2.8571307307834e-07
TMEM14C,14.109550596232559,2.4632004102666665,5.7281374822055415,1.8685920343852776e-11,1.383447154424306e-10
CXXC5,2.4238259193488374,0.0124433723,194.78850756147813,3.515731840500314e-05,6.887476204158979e-05
